M,Ri_x,Ri_y,Ri_z,Ri_kx,Ri_ky,Ri_kz,Ri_ex,Ri_ey,Ri_ez,Ri_distance,Ri_amp,Ri_status,Ri_ray_index,Ro_x,Ro_y,Ro_z,Ro_kx,Ro_ky,Ro_kz,Ro_ex,Ro_ey,Ro_ez,Ro_distance,Ro_amp,Ro_status,Ro_ray_index
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.25972170117956406,19.983790924083966,0.9979901479851326,-0.04591333126726386,-0.04367642998867538,-0.045696245639854194,0.043903503949403413,-0.9979901479851326,80.01722865277617,1.0,0.0,31.0,38.252438525395696,-1.7370444580672426,60.0,0.0007641537736912118,0.0067413381031584604,0.9999769849499487,0.9955591228890014,-0.09405734674843827,0.003904914227869871,160.00465110566316,1.0,0.0,31.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.1830552130725629,19.9849844591517,0.997784531962915,-0.05042542721657725,-0.04339705134651983,-0.04583401789409902,0.04822105949925003,-0.997784531962915,80.01356826995368,1.0,0.0,32.0,38.25395082385295,-1.9172996326622869,60.0,0.0006424946809416854,0.004742468112390791,0.9999885480328203,0.994902765197297,-0.10072925126492498,0.004701674423007507,160.0037431723396,1.0,0.0,32.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.15173996223821895,19.966165416486138,0.9977842970680509,0.055765515472599884,-0.036286413552332863,-0.03928731434120292,-0.053693607219772406,-0.9977842970680509,80.01945776780391,1.0,0.0,33.0,38.51726527297743,2.141565275583657,60.0,0.001101690114345577,-0.003869558099734917,0.9999919063667491,0.9938276737174168,0.11080715988138463,0.00532243106572261,160.00977436509737,1.0,0.0,33.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.17227247462455653,19.95498130717711,0.9980962214962023,0.04983410113269933,-0.036338615814311304,-0.038734973141740014,-0.0479951506999706,-0.9980962214962023,80.02015921488608,1.0,0.0,34.0,38.528322213190954,1.9109736550500511,60.0,0.0013990537293130378,-0.004393424455862112,0.9999893701786102,0.9949778832533024,0.10002167244993825,0.0038310412547152284,160.00995935713973,1.0,0.0,34.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.17674789057654006,19.944217008360962,0.9983923065372456,0.04348187516764086,-0.03636108880581612,-0.03818542733851116,-0.041888845606127996,-0.9983923065372456,80.01993501661804,1.0,0.0,35.0,38.539701839970995,1.665378339179535,60.0,0.0016566003572164867,-0.004507172066157458,0.9999884704711461,0.9961167600724576,0.08800960930334187,0.0023893457311952027,160.01026960486524,1.0,0.0,35.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.1652186737199004,19.93432962911218,0.9986640288113966,0.03670981772327889,-0.03636683710351729,-0.03766715921826436,-0.035374322249564466,-0.9986640288113966,80.01917032419473,1.0,0.0,36.0,38.55057364441512,1.4047906722541919,60.0,0.0018709207320498633,-0.004211864080991376,0.9999893798718953,0.9972005291447109,0.0747663675260087,0.001046403590533318,160.0107533361186,1.0,0.0,36.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.1377150866900847,19.926100286590135,0.9989023946300949,0.029518605831208095,-0.03636836416508449,-0.037209134802578814,-0.028451472536688463,-0.9989023946300949,80.01792450987784,1.0,0.0,37.0,38.56009934697686,1.1292205680497853,60.0,0.002029597230175373,-0.003508083638128965,0.9999917870084092,0.9981809696491165,0.060288752539749184,-0.0001347128450055468,160.01120817442944,1.0,0.0,37.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.09424185802088114,19.91994735394356,0.9990979329352319,0.021908579097300308,-0.03637766576464574,-0.03684080372479126,-0.021120501543721578,-0.9990979329352319,80.01661823849619,1.0,0.0,38.0,38.56750031049112,0.8386773296755089,60.0,0.0021337723491942073,-0.0023949497316723516,0.9999948556024401,0.9990054043413479,0.04457570287769513,-0.001099458839596501,160.011654515947,1.0,0.0,38.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.034774849643972705,19.91649858975745,0.9992406820622579,0.01387970871449311,-0.036406221964858876,-0.03659210112103928,-0.01338198218880031,-0.9992406820622579,80.01546200986212,1.0,0.0,39.0,38.57200115097283,0.5331705348372596,60.0,0.002179145101208202,-0.0008707481920457675,0.9999972465583162,0.9996166593558781,0.027628898471898845,-0.0017827808121058109,160.01195170475467,1.0,0.0,39.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.040742297827909835,19.91636219807769,0.9993201702937119,0.005431569936880104,-0.03646498720920843,-0.03649345122134884,-0.005236913413641077,-0.9993201702937119,80.01468612232827,1.0,0.0,40.0,38.57285853557298,0.21271017099751668,60.0,0.002165483423913206,0.001067467174118466,0.9999970855934397,0.9999530699035803,0.009453547842647589,-0.0021185900010821657,160.0118788645454,1.0,0.0,40.0
