x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
30.5,8.75,60,0,0,-1,1,0,0,0,1,0,252
30.5,9.0,60,0,0,-1,1,0,0,0,1,0,253
30.5,9.25,60,0,0,-1,1,0,0,0,1,0,254
30.5,9.5,60,0,0,-1,1,0,0,0,1,0,255
30.5,9.75,60,0,0,-1,1,0,0,0,1,0,256
30.5,10.0,60,0,0,-1,1,0,0,0,1,0,257
30.5,10.25,60,0,0,-1,1,0,0,0,1,0,258
30.5,10.5,60,0,0,-1,1,0,0,0,1,0,259
30.5,10.75,60,0,0,-1,1,0,0,0,1,0,260
30.5,11.0,60,0,0,-1,1,0,0,0,1,0,261
30.5,11.25,60,0,0,-1,1,0,0,0,1,0,262
30.5,11.5,60,0,0,-1,1,0,0,0,1,0,263
30.5,11.75,60,0,0,-1,1,0,0,0,1,0,264
30.75,-10.0,60,0,0,-1,1,0,0,0,1,0,265
30.75,-9.75,60,0,0,-1,1,0,0,0,1,0,266
30.75,-9.5,60,0,0,-1,1,0,0,0,1,0,267
30.75,-9.25,60,0,0,-1,1,0,0,0,1,0,268
30.75,-9.0,60,0,0,-1,1,0,0,0,1,0,269
30.75,-8.75,60,0,0,-1,1,0,0,0,1,0,270
30.75,-8.5,60,0,0,-1,1,0,0,0,1,0,271
30.75,-8.25,60,0,0,-1,1,0,0,0,1,0,272
30.75,-8.0,60,0,0,-1,1,0,0,0,1,0,273
30.75,-7.75,60,0,0,-1,1,0,0,0,1,0,274
30.75,-7.5,60,0,0,-1,1,0,0,0,1,0,275
30.75,-7.25,60,0,0,-1,1,0,0,0,1,0,276
30.75,-7.0,60,0,0,-1,1,0,0,0,1,0,277
30.75,-6.75,60,0,0,-1,1,0,0,0,1,0,278
30.75,-6.5,60,0,0,-1,1,0,0,0,1,0,279
30.75,-6.25,60,0,0,-1,1,0,0,0,1,0,280
30.75,-6.0,60,0,0,-1,1,0,0,0,1,0,281
30.75,-5.75,60,0,0,-1,1,0,0,0,1,0,282
30.75,-5.5,60,0,0,-1,1,0,0,0,1,0,283
30.75,-5.25,60,0,0,-1,1,0,0,0,1,0,284
30.75,-5.0,60,0,0,-1,1,0,0,0,1,0,285
30.75,-4.75,60,0,0,-1,1,0,0,0,1,0,286
30.75,-4.5,60,0,0,-1,1,0,0,0,1,0,287
30.75,-4.25,60,0,0,-1,1,0,0,0,1,0,288
30.75,-4.0,60,0,0,-1,1,0,0,0,1,0,289
30.75,-3.75,60,0,0,-1,1,0,0,0,1,0,290
30.75,-3.5,60,0,0,-1,1,0,0,0,1,0,291
30.75,-3.25,60,0,0,-1,1,0,0,0,1,0,292
30.75,-3.0,60,0,0,-1,1,0,0,0,1,0,293
30.75,-2.75,60,0,0,-1,1,0,0,0,1,0,294
30.75,-2.5,60,0,0,-1,1,0,0,0,1,0,295
30.75,-2.25,60,0,0,-1,1,0,0,0,1,0,296
30.75,-2.0,60,0,0,-1,1,0,0,0,1,0,297
30.75,-1.75,60,0,0,-1,1,0,0,0,1,0,298
30.75,-1.5,60,0,0,-1,1,0,0,0,1,0,299
30.75,-1.25,60,0,0,-1,1,0,0,0,1,0,300
30.75,-1.0,60,0,0,-1,1,0,0,0,1,0,301
30.75,-0.75,60,0,0,-1,1,0,0,0,1,0,302
30.75,-0.5,60,0,0,-1,1,0,0,0,1,0,303
30.75,-0.25,60,0,0,-1,1,0,0,0,1,0,304
30.75,0.0,60,0,0,-1,1,0,0,0,1,0,305
30.75,0.25,60,0,0,-1,1,0,0,0,1,0,306
30.75,0.5,60,0,0,-1,1,0,0,0,1,0,307
30.75,0.75,60,0,0,-1,1,0,0,0,1,0,308
30.75,1.0,60,0,0,-1,1,0,0,0,1,0,309
30.75,1.25,60,0,0,-1,1,0,0,0,1,0,310
