x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
30,-10,60,0.30371900826446285,-0.08677685950413225,-1,1,0,0,0,0.0,0,217
30,-10,60,0.347107438016529,-0.08677685950413225,-1,1,0,0,0,0.0,0,218
30,-10,60,0.39049586776859513,-0.08677685950413225,-1,1,0,0,0,0.0,0,219
30,-10,60,0.43388429752066127,-0.08677685950413225,-1,1,0,0,0,0.0,0,220
30,-10,60,-0.47727272727272735,-0.043388429752066124,-1,1,0,0,0,0.0,0,221
30,-10,60,-0.43388429752066127,-0.043388429752066124,-1,1,0,0,0,0.0,0,222
30,-10,60,-0.39049586776859513,-0.043388429752066124,-1,1,0,0,0,0.0,0,223
30,-10,60,-0.347107438016529,-0.043388429752066124,-1,1,0,0,0,0.0,0,224
30,-10,60,-0.30371900826446285,-0.043388429752066124,-1,1,0,0,0,0.0,0,225
30,-10,60,-0.2603305785123967,-0.043388429752066124,-1,1,0,0,0,0.0,0,226
30,-10,60,-0.21694214876033063,-0.043388429752066124,-1,1,0,0,0,0.0,0,227
30,-10,60,-0.1735537190082645,-0.043388429752066124,-1,1,0,0,0,0.0,0,228
30,-10,60,-0.13016528925619836,-0.043388429752066124,-1,1,0,0,0,0.0,0,229
30,-10,60,-0.08677685950413225,-0.043388429752066124,-1,1,0,0,0,0.0,0,230
30,-10,60,-0.043388429752066124,-0.043388429752066124,-1,1,0,0,0,0.0,0,231
30,-10,60,0.0,-0.043388429752066124,-1,1,0,0,0,0.0,0,232
30,-10,60,0.043388429752066124,-0.043388429752066124,-1,1,0,0,0,0.0,0,233
30,-10,60,0.08677685950413225,-0.043388429752066124,-1,1,0,0,0,0.0,0,234
30,-10,60,0.13016528925619836,-0.043388429752066124,-1,1,0,0,0,0.0,0,235
30,-10,60,0.1735537190082645,-0.043388429752066124,-1,1,0,0,0,0.0,0,236
30,-10,60,0.21694214876033063,-0.043388429752066124,-1,1,0,0,0,0.0,0,237
30,-10,60,0.2603305785123967,-0.043388429752066124,-1,1,0,0,0,0.0,0,238
30,-10,60,0.30371900826446285,-0.043388429752066124,-1,1,0,0,0,0.0,0,239
30,-10,60,0.347107438016529,-0.043388429752066124,-1,1,0,0,0,0.0,0,240
30,-10,60,0.39049586776859513,-0.043388429752066124,-1,1,0,0,0,0.0,0,241
30,-10,60,0.43388429752066127,-0.043388429752066124,-1,1,0,0,0,0.0,0,242
30,-10,60,-0.47727272727272735,0.0,-1,1,0,0,0,0.0,0,243
30,-10,60,-0.43388429752066127,0.0,-1,1,0,0,0,0.0,0,244
30,-10,60,-0.39049586776859513,0.0,-1,1,0,0,0,0.0,0,245
30,-10,60,-0.347107438016529,0.0,-1,1,0,0,0,0.0,0,246
30,-10,60,-0.30371900826446285,0.0,-1,1,0,0,0,0.0,0,247
30,-10,60,-0.2603305785123967,0.0,-1,1,0,0,0,0.0,0,248
30,-10,60,-0.21694214876033063,0.0,-1,1,0,0,0,0.0,0,249
30,-10,60,-0.1735537190082645,0.0,-1,1,0,0,0,0.0,0,250
30,-10,60,-0.13016528925619836,0.0,-1,1,0,0,0,0.0,0,251
30,-10,60,-0.08677685950413225,0.0,-1,1,0,0,0,0.0,0,252
30,-10,60,-0.043388429752066124,0.0,-1,1,0,0,0,0.0,0,253
30,-10,60,0.0,0.0,-1,1,0,0,0,0.0,0,254
30,-10,60,0.043388429752066124,0.0,-1,1,0,0,0,0.0,0,255
30,-10,60,0.08677685950413225,0.0,-1,1,0,0,0,0.0,0,256
30,-10,60,0.13016528925619836,0.0,-1,1,0,0,0,0.0,0,257
30,-10,60,0.1735537190082645,0.0,-1,1,0,0,0,0.0,0,258
30,-10,60,0.21694214876033063,0.0,-1,1,0,0,0,0.0,0,259
30,-10,60,0.2603305785123967,0.0,-1,1,0,0,0,0.0,0,260
30,-10,60,0.30371900826446285,0.0,-1,1,0,0,0,0.0,0,261
30,-10,60,0.347107438016529,0.0,-1,1,0,0,0,0.0,0,262
30,-10,60,0.39049586776859513,0.0,-1,1,0,0,0,0.0,0,263
30,-10,60,0.43388429752066127,0.0,-1,1,0,0,0,0.0,0,264
30,-10,60,-0.47727272727272735,0.043388429752066124,-1,1,0,0,0,0.0,0,265
30,-10,60,-0.43388429752066127,0.043388429752066124,-1,1,0,0,0,0.0,0,266
30,-10,60,-0.39049586776859513,0.043388429752066124,-1,1,0,0,0,0.0,0,267
30,-10,60,-0.347107438016529,0.043388429752066124,-1,1,0,0,0,0.0,0,268
30,-10,60,-0.30371900826446285,0.043388429752066124,-1,1,0,0,0,0.0,0,269
30,-10,60,-0.2603305785123967,0.043388429752066124,-1,1,0,0,0,0.0,0,270
30,-10,60,-0.21694214876033063,0.043388429752066124,-1,1,0,0,0,0.0,0,271
30,-10,60,-0.1735537190082645,0.043388429752066124,-1,1,0,0,0,0.0,0,272
30,-10,60,-0.13016528925619836,0.043388429752066124,-1,1,0,0,0,0.0,0,273
30,-10,60,-0.08677685950413225,0.043388429752066124,-1,1,0,0,0,0.0,0,274
30,-10,60,-0.043388429752066124,0.043388429752066124,-1,1,0,0,0,0.0,0,275
30,-10,60,0.0,0.043388429752066124,-1,1,0,0,0,0.0,0,276
30,-10,60,0.043388429752066124,0.043388429752066124,-1,1,0,0,0,0.0,0,277
30,-10,60,0.08677685950413225,0.043388429752066124,-1,1,0,0,0,0.0,0,278
30,-10,60,0.13016528925619836,0.043388429752066124,-1,1,0,0,0,0.0,0,279
30,-10,60,0.1735537190082645,0.043388429752066124,-1,1,0,0,0,0.0,0,280
30,-10,60,0.21694214876033063,0.043388429752066124,-1,1,0,0,0,0.0,0,281
30,-10,60,0.2603305785123967,0.043388429752066124,-1,1,0,0,0,0.0,0,282
30,-10,60,0.30371900826446285,0.043388429752066124,-1,1,0,0,0,0.0,0,283
30,-10,60,0.347107438016529,0.043388429752066124,-1,1,0,0,0,0.0,0,284
30,-10,60,0.39049586776859513,0.043388429752066124,-1,1,0,0,0,0.0,0,285
30,-10,60,0.43388429752066127,0.043388429752066124,-1,1,0,0,0,0.0,0,286
30,-10,60,-0.47727272727272735,0.08677685950413225,-1,1,0,0,0,0.0,0,287
30,-10,60,-0.43388429752066127,0.08677685950413225,-1,1,0,0,0,0.0,0,288
30,-10,60,-0.39049586776859513,0.08677685950413225,-1,1,0,0,0,0.0,0,289
30,-10,60,-0.347107438016529,0.08677685950413225,-1,1,0,0,0,0.0,0,290
30,-10,60,-0.30371900826446285,0.08677685950413225,-1,1,0,0,0,0.0,0,291
30,-10,60,-0.2603305785123967,0.08677685950413225,-1,1,0,0,0,0.0,0,292
30,-10,60,-0.21694214876033063,0.08677685950413225,-1,1,0,0,0,0.0,0,293
30,-10,60,-0.1735537190082645,0.08677685950413225,-1,1,0,0,0,0.0,0,294
30,-10,60,-0.13016528925619836,0.08677685950413225,-1,1,0,0,0,0.0,0,295
30,-10,60,-0.08677685950413225,0.08677685950413225,-1,1,0,0,0,0.0,0,296
30,-10,60,-0.043388429752066124,0.08677685950413225,-1,1,0,0,0,0.0,0,297
30,-10,60,0.0,0.08677685950413225,-1,1,0,0,0,0.0,0,298
30,-10,60,0.043388429752066124,0.08677685950413225,-1,1,0,0,0,0.0,0,299
30,-10,60,0.08677685950413225,0.08677685950413225,-1,1,0,0,0,0.0,0,300
30,-10,60,0.13016528925619836,0.08677685950413225,-1,1,0,0,0,0.0,0,301
30,-10,60,0.1735537190082645,0.08677685950413225,-1,1,0,0,0,0.0,0,302
30,-10,60,0.21694214876033063,0.08677685950413225,-1,1,0,0,0,0.0,0,303
30,-10,60,0.2603305785123967,0.08677685950413225,-1,1,0,0,0,0.0,0,304
30,-10,60,0.30371900826446285,0.08677685950413225,-1,1,0,0,0,0.0,0,305
30,-10,60,0.347107438016529,0.08677685950413225,-1,1,0,0,0,0.0,0,306
30,-10,60,0.39049586776859513,0.08677685950413225,-1,1,0,0,0,0.0,0,307
30,-10,60,0.43388429752066127,0.08677685950413225,-1,1,0,0,0,0.0,0,308
30,-10,60,-0.47727272727272735,0.13016528925619836,-1,1,0,0,0,0.0,0,309
30,-10,60,-0.43388429752066127,0.13016528925619836,-1,1,0,0,0,0.0,0,310
